"Ly8_cas9_11"	"Ly8_cas9_3"	"Ly8_cas9_6"	"Ly8_het_A9"	"Ly8_het_G10"	"Ly8_het_G5"	"Ly8_KO_G6"
"TAPT1"	111.331089345963	101.888450075066	130.147324806999	75.3927222217717	106.163422344535	94.3287018484148	152.104766324399
"UGP2"	414.888520008698	402.991630893919	461.431424315725	472.820072219397	664.809780701212	593.413287991846	507.626750263357
"HNRNPF"	1806.92760837765	1706.2513579735	1957.67059901997	885.325966661376	1521.33214932556	1694.4864986588	1761.11663178009
"BTD"	11.2132032434783	13.6865082190387	14.561938439944	18.8481805554429	15.4606925744468	32.5862788203615	23.8236380990023
"CSGALNACT2"	15.2179186875777	15.2072313544875	16.382180744937	10.2318694443833	27.8292466340042	10.2904038380089	21.9910505529252
"ROBO1"	22.4264064869566	22.8108470317312	13.6518172874475	21.540777777649	29.8906723105971	20.5808076760178	22.9073443259637
"AVEN"	152.179186875777	142.947974732182	141.068778636957	64.0838138885059	109.255560859424	75.4629614787319	105.373783899433
"TRIM56"	125.748064944721	190.090391931094	135.608051721978	134.629861110307	102.040570991349	96.0437691547496	109.038958991587
"SYAP1"	405.277202942859	342.162705475969	367.688945608586	375.886572219976	381.363750169687	397.895615069677	321.619114336531
"TOR1AIP2"	134.55843892174	214.421962098274	141.068778636957	163.171391665692	180.374746701879	140.635519119455	154.853647643515
"OTUD3"	5.60660162173916	16.7279544899362	6.37084806747549	6.46223333329471	18.5528310893361	15.4356057570133	9.1629377303855
"GUSB"	313.969690817393	308.706796496096	328.553736051236	240.179672220787	291.691733237896	205.808076760178	315.205057925261
"BRD3"	201.03671529379	158.15520608667	177.473624736817	157.247677776838	200.989003467808	212.668345985517	238.236380990023
"KLF13"	50.4594145956524	60.82892541795	67.3489652847409	24.7718944442964	38.1363750169687	12.0054711443437	21.9910505529252
"MAP3K2"	88.1037397701868	72.99471050154	59.1578749122724	60.8526972218586	92.7641554466807	68.6026922533926	66.8894454318141
"PUSL1"	135.35938201056	115.574958294105	120.135992129538	113.089083332657	145.3305101998	121.769778749772	101.708608807279
"SF3B5"	393.263056610561	437.96826300924	451.420091638264	393.657713886536	464.8514900717	588.268086072841	888.804959847393
"ZNF35"	0.80094308881988	0	26.3935134223985	25.3104138887376	19.5835439276326	32.5862788203615	17.4095816877324
"CHD3"	94.5112844807459	136.865082190387	79.1805402671954	123.859472221482	99.9791453147559	137.205384506785	112.704134083742
"TMEM154"	76.8905365267085	80.5983261787837	96.4728421646289	79.1623583328603	84.5184527403091	41.1616153520356	56.8102139283901
"ALCAM"	36.0424389968946	27.3730164380775	20.022665354923	24.2333749998552	47.4127905616368	44.5917499647052	56.8102139283901
"YWHAG"	1572.25128335342	1099.48282692945	1163.13483289053	1498.69961387993	1653.26339262751	1368.62371045518	2035.08846991862
"UBE2E3"	218.657463247827	177.924606847504	235.721378496593	233.178919443051	350.442365020794	241.824490193209	333.530933386032
"CNTROB"	32.8386666416151	28.8937395735262	27.303634574895	29.0800499998262	32.9828108254865	15.4356057570133	34.8191633754649
"FAM153A"	12.0141463322982	7.60361567724375	12.741696134951	9.15483055550084	8.24570270637162	10.2904038380089	6.41405641126985
"SIMC1"	61.6726178391308	34.9766321153212	64.6186018272514	70.0075277773594	75.242037195641	68.6026922533926	86.1316146656237
"TMEM192"	135.35938201056	144.468697867631	112.855022909566	158.863236110162	124.716253433871	144.065653732124	150.272178778322
"AC106795.1"	78.4924227043483	82.1190493142325	70.0793287422304	73.2386444440068	68.0270473275658	75.4629614787319	91.629377303855
"ZNF778"	14.4169755987578	19.7694007608337	7.28096921997199	8.61631111105962	12.3685540595574	3.43013461266963	15.5769941416553
"NIPA1"	76.0895934378886	126.220020242246	90.1019940971534	74.3156833328892	56.6892061063049	87.4684326230756	83.382733346508
"UBE2E1"	269.11687784348	298.061734547955	246.642832326551	217.023336109814	189.651162246547	241.824490193209	226.324561940522
"HNRNPA3"	1058.84676341988	1096.44138065855	1088.50489838581	1020.49434721612	970.931493675258	1041.04585494523	1100.4688214193
"SIK2"	30.4358373751554	24.33157016718	38.225088404853	25.3104138887376	45.3513648850439	34.3013461266963	42.1495135597733
"AL512625.1"	28.0330081086958	45.6216940634625	43.685815319832	25.8489333331789	32.9828108254865	24.0109422886874	23.8236380990023
"CHRNB1"	44.8528129739133	53.2253097407062	43.685815319832	41.4659972219744	61.8427702977871	36.0164134330311	54.977626382313
"USP38"	64.8763901944103	33.4559089798725	53.6971479972934	39.3119194442095	29.8906723105971	39.4465480457007	58.6428014744672
"NANP"	36.8433820857145	13.6865082190387	29.123876879888	30.6956083331499	31.95209798719	18.865740369683	25.6562256450794
"ADPRM"	76.8905365267085	72.99471050154	82.8210248771814	57.08306111077	61.8427702977871	73.747894172397	63.2242703396599
"FABP6"	16.8198048652175	27.3730164380775	4.55060576248249	19.9252194443254	51.5356419148226	54.8821538027141	5.4977626382313
"PWWP2A"	82.4971381484476	79.077603043335	74.6299345047129	80.2393972217427	108.224848021127	65.172557640723	87.9642022117008
"USP47"	108.127316990684	159.675929222119	102.843690232104	148.631366665778	142.23837168491	101.188971073754	145.690709913129
"PDCD6IP"	381.248910278263	336.079812934174	343.11567449118	383.964363886594	359.718780565462	365.309336249316	448.983948788889
"ZNF212"	12.0141463322982	16.7279544899362	20.9327865074195	30.1570888887087	26.7985337957078	13.7205384506785	22.9073443259637
"FAM161A"	20.8245203093169	39.5388015216675	18.20242304993	45.7741527775042	43.289939208451	27.441076901357	32.9865758293878
"ZNF282"	49.6584715068326	34.9766321153212	50.0566633873074	73.777163888448	75.242037195641	73.747894172397	101.708608807279
"GLB1"	168.198048652175	141.427251596734	141.068778636957	167.479547221221	146.361223038096	150.925922957464	160.351410281746
"GON7"	376.443251745344	339.121259205071	443.229001265795	204.098869443225	202.019716306105	161.216326795473	225.408268167483
"CRTAP"	115.335804790063	114.054235158656	131.967567111992	110.396486110451	77.3034628722339	96.0437691547496	97.1271399420863
"ELP5"	676.796910052799	495.755742156292	610.691293325151	614.450686107439	638.011246905504	610.563961055194	671.643335637257
"CMTM8"	166.596162474535	150.551590409426	173.833140126831	195.482558332165	175.221182510397	236.679288274204	229.073443259637
"GABARAP"	2043.20581957951	1479.66361079163	1990.43496050984	1984.98267221036	2395.37663620095	2148.97933483752	2175.28141719352
"STX8"	197.83294293851	155.113759815772	207.507622769202	307.49460277594	274.169614986856	284.701172851579	265.725194181179
"CDK1"	958.728877317396	891.143757372967	1013.8749638811	451.279294441748	810.140290901011	891.834999294104	1105.96658405753
"UBB"	667.18559298696	463.820556311869	536.971479972934	562.21429999664	609.151287433203	531.670864963793	660.647810360794
"NFRKB"	125.748064944721	193.131838201991	148.349747856929	122.7824333326	158.729777097654	116.624576830767	146.607003686168
"PRDM10"	14.4169755987578	6.082892541795	9.10121152496499	10.2318694443833	14.4299797361503	22.2958749823526	11.9118190495011
"B3GNT2"	189.823512050312	351.287044288661	279.407193816425	214.330738887608	212.326844689069	166.361528714477	241.901556082177
"TMED10"	560.660162173916	605.247807908602	600.679960647689	393.119194442095	265.923912280485	238.394355580539	298.711770010567
"SETMAR"	96.9141137472055	82.1190493142325	64.6186018272514	67.3149305551533	87.6105912551984	66.8876249470578	81.5501458004309
"SMAD1"	271.519707109939	301.103180818852	324.91325144125	143.784691665807	220.572547395441	133.775249894116	293.214007372336
"SLC30A1"	37.6443251745344	200.735453879235	45.506057624825	39.3119194442095	24.7371081191149	24.0109422886874	32.0702820563492
"ZNF804A"	51.2603576844723	41.0595246571162	50.0566633873074	56.5445416663287	48.4435033999332	54.8821538027141	59.5590952475057
"AC091390.1"	44.8528129739133	50.1838634698087	50.9667845398039	36.0808027775622	25.7678209574113	32.5862788203615	19.2421692338095
"TMEM182"	35.2414959080747	30.414462708975	29.123876879888	42.0045166664156	42.2592263701545	48.0218845773748	34.8191633754649
"MGMT"	356.419674524847	310.227519631545	370.419309066075	282.184188887202	318.490267033604	440.772297728047	301.460651329683
"METTL7B"	44.8528129739133	21.2901238962825	23.663149964909	28.0030111109438	13.3992668978539	3.43013461266963	17.4095816877324
"HARS"	112.932975523603	103.409173210515	97.3829633171254	115.781680554864	103.071283829645	140.635519119455	131.946303317551
"NFXL1"	21.6254633981368	39.5388015216675	28.2137557273915	31.2341277775911	15.4606925744468	20.5808076760178	30.2376945102721
"DENND5B"	49.6584715068326	33.4559089798725	50.9667845398039	74.8542027773304	36.0749493403758	39.4465480457007	40.3169260136962
"DNAJC18"	44.0518698850934	38.0180783862187	44.5959364723285	50.6208277774753	56.6892061063049	44.5917499647052	79.7175582543538
"RIOX1"	40.047154440994	42.580247792565	46.4161787773214	36.0808027775622	24.7371081191149	48.0218845773748	32.9865758293878
"SPATA24"	40.8480975298139	38.0180783862187	46.4161787773214	47.9282305552691	45.3513648850439	27.441076901357	36.651750921542
"RALGAPB"	44.0518698850934	33.4559089798725	20.9327865074195	36.6193222220034	26.7985337957078	29.1561442076919	33.9028696024263
"PYM1"	344.405528192548	349.766321153212	418.65573014839	442.662983330688	389.609452876059	380.744942006329	339.944989797302
"MZB1"	1486.5503728497	1844.63716329933	1524.45293043164	1163.20199999305	1345.08025397687	773.495355157002	928.205592088051
"NUDT9"	68.8811056385097	141.427251596734	78.2704191146989	105.011291666039	68.0270473275658	87.4684326230756	92.5456710768935
"PA2G4"	1377.62211277019	1234.82718598438	1308.75421728997	1330.68154721427	1245.10110866211	1421.79079695156	1325.87708958678
"ELOVL6"	160.989560852796	115.574958294105	148.349747856929	95.317941666097	154.606925744468	152.640990263799	138.360359728821
"PFKFB3"	77.6914796155284	66.911817959745	74.6299345047129	44.1585944441805	66.9963344892694	68.6026922533926	99.8760212612019
"SERPINB9"	155.382959231057	162.717375493016	144.709263246943	189.02032499887	155.637638582764	204.093009453843	207.082392706712
"SMAGP"	8.81037397701868	12.16578508359	17.2923018974335	12.3859472221482	6.18427702977871	13.7205384506785	25.6562256450794
"EMB"	257.102731511182	180.966053118401	178.383745889314	201.94479166546	218.511121718848	207.523144066513	176.84469819644
"STAT2"	68.0801625496898	176.403883712055	68.2590864372374	60.3141777774173	81.4263142254197	30.8712115140267	50.3961575171202
"NUDCD2"	850.601560326713	853.125678986748	873.716306396639	776.006519439807	676.147621922473	720.328268660622	673.475923183334
"HSPA4"	1051.6382756205	1031.05028583425	977.47011778124	1333.91266388092	997.730027470966	1332.60729702215	1289.22533866524
"COMMD5"	303.557430662735	215.942685233722	294.879253408866	232.101880554168	255.61678389752	238.394355580539	228.157149486599
"GTSF1"	84.8999674149073	91.243388126925	79.1805402671954	80.2393972217427	83.4877399020126	114.909509524433	66.8894454318141
"DPY19L2P2"	7.20848779937892	6.082892541795	3.640484609986	15.0785444443543	47.4127905616368	24.0109422886874	34.8191633754649
"ZNF16"	37.6443251745344	62.3496485533987	46.4161787773214	49.5437888885928	50.5049290765262	36.0164134330311	40.3169260136962
"ARMC10"	346.808357459008	340.64198234052	344.935916796173	361.346547220063	359.718780565462	447.632566953387	438.904717285465
"RNF34"	354.016845258387	319.351858444237	347.666280253663	308.571641664823	365.90305759524	270.980634400901	321.619114336531
"ACYP2"	284.334796531057	322.393304715135	324.003130288754	313.956836109235	360.749493403758	389.320278538003	289.548832280182
"TRABD"	192.226341316771	120.137127700451	202.957017006719	153.478041665749	202.019716306105	198.947807534839	243.734143628254
"RASA4B"	121.743349500622	114.054235158656	128.327082502006	108.242408332686	109.255560859424	168.076596020812	147.523297459207
"ZNF296"	74.4877072602489	63.8703716888475	65.5287229797479	53.3134249996814	74.2113243573446	80.6081633977363	70.5546205239683
"POLH"	66.47827637205	79.077603043335	56.4275114547829	50.082308333034	69.0577601658623	58.3122884153837	38.4843384676191
"KIF5B"	782.521397777023	710.177704254566	691.692075897339	703.844913884683	858.583794300945	667.161182164243	770.60306312542
"AKAP13"	609.517690591929	533.773820542511	523.319662685487	401.196986108713	367.964483271833	449.347634259721	415.997372959502
"CDCA4"	253.898959155902	184.007499389299	280.317314968922	184.712169443341	226.756824425219	162.931394101807	197.919454976327
"CHCHD7"	837.786470905595	752.757952047131	717.175468167241	586.986194440937	614.304851624685	634.574903343881	668.894454318141
"FOXN2"	96.9141137472055	97.32628066872	76.4501768097059	67.8534499995945	101.009858153052	114.909509524433	87.9642022117008
"BFSP2"	301.154601396275	269.167994974429	416.835487843397	248.795983331846	160.791202774247	44.5917499647052	64.1405641126985
"USP32"	17.6207479540374	9.1243388126925	25.483392269902	12.9244666665894	14.4299797361503	17.1506730633481	14.6607003686168
"CEL"	26.431121931056	19.7694007608337	19.1125442024265	22.6178166665315	23.7063952808184	17.1506730633481	16.4932879146939
"PPM1D"	69.6820487273296	60.82892541795	54.6072691497899	67.3149305551533	62.8734831360836	70.3177595597274	71.4709142970069
"AC093323.1"	104.122601546584	107.971342616861	90.1019940971534	150.785444443543	107.194135182831	113.194442218098	121.867071814127
"KBTBD2"	89.7056259478266	82.1190493142325	133.787809416985	96.3949805549795	99.9791453147559	72.0328268660622	110.871546537665
"RIOX2"	180.212194984473	218.98413150462	143.799142094447	221.331491665344	178.313321025286	176.651932552486	168.598054239093
"TRIAP1"	370.035707034785	354.328490559559	368.599066761082	372.116936108887	356.626642050572	312.142249752936	353.68939639288
"LSM3"	1996.75112042796	1890.2588573628	1945.83902403751	2039.37313609892	2014.01288603127	2548.59001721353	2101.97791535043
"KIAA0232"	29.6348942863356	27.3730164380775	30.0339980323845	37.1578416664446	49.4742162382297	51.4520191900444	47.6472761980046
"MTSS1"	53.663186950932	28.8937395735262	35.4947249473635	28.541530555385	75.242037195641	60.0273557217185	87.9642022117008
"TMEM43"	90.5065690366465	62.3496485533987	55.5173903022864	85.624591666155	75.242037195641	51.4520191900444	76.9686769352382
"RNF139"	95.3122275695657	95.8055575332712	93.7424787071394	92.0868249994497	88.6413040934949	75.4629614787319	74.2197956161225
"RPS9"	4498.09638681245	4496.77831152195	5735.58350303294	4116.98115275317	4943.29877246978	5841.51924537638	3993.208262902
"TSEN34"	19.2226341316771	27.3730164380775	18.20242304993	17.7711416665605	30.9213851488936	39.4465480457007	34.8191633754649
"MSANTD4"	128.150894211181	144.468697867631	92.8323575546429	127.090588888129	115.439837889203	99.4739037674193	114.536721629819
"NDUFA3"	680.801625496898	643.265886294821	768.142252707045	576.215805552112	670.99405773099	718.613201354287	552.525145142245
"PAQR8"	18.4216910428572	27.3730164380775	33.6744826423705	31.7726472220323	29.8906723105971	18.865740369683	29.3214007372336
"NUDT6"	13.616032509938	19.7694007608337	10.0113326774615	14.0015055554719	15.4606925744468	13.7205384506785	17.4095816877324
"TPT1-AS1"	170.600877918634	159.675929222119	143.799142094447	226.178166665315	138.115520331725	174.936865246151	220.82679930229
"DNAJC24"	64.0754471055904	86.6812187205787	79.1805402671954	85.624591666155	53.5970675914155	63.4574903343881	55.8939201553515
"ZNF160"	17.6207479540374	34.9766321153212	15.4720595924405	16.1555833332368	23.7063952808184	24.0109422886874	17.4095816877324
"S1PR1"	40.8480975298139	36.49735525077	50.9667845398039	78.623838888419	123.685540595574	78.8930960914015	63.2242703396599
"PKIA"	72.0848779937892	74.5154336369887	93.7424787071394	105.011291666039	114.409125050906	114.909509524433	109.955252764626
"XKR6"	29.6348942863356	28.8937395735262	24.5732711174055	26.3874527776201	19.5835439276326	22.2958749823526	23.8236380990023
