"Ly1_cas9_1"	"Ly1_cas9_7"	"Ly1_cas9_9"	"Ly1_KO_E8"	"Ly1_het_F10"	"Ly1_het_F9"	"Ly1_KO_G1"	"Ly1_KO_H3"
"WDR25"	43.473053386085	31.1359596416502	30.7346213660659	17.2323944381717	21.6406841968257	36.8770059790684	26.5625632836363	33.0472523499228
"SGF29"	95.3992004861309	104.022410620968	100.682380337112	102.317341976644	92.3335859064562	89.0444778518968	94.4446694529291	86.8451050125878
"PLA2G16"	121.966066444294	106.852952406572	167.450695718566	156.168574595931	46.1667929532281	92.6422345327815	81.6552871311783	73.0113714707596
"PHLDB3"	19.3213570604822	19.813792499232	13.7775888882364	18.3094190905574	21.6406841968257	20.6871009150871	19.6759728026936	15.3708150464757
"GNG7"	148.532932402457	156.387433654652	95.3833076877907	29.0796656144147	50.4949297925932	93.5416737030027	29.5139592040403	31.5101708452752
"USF3"	27.7744507744432	24.76724062404	21.1962905972868	20.4634683953288	31.7396701553443	23.3854184257507	17.7083755224242	17.6764373034471
"LMNB2"	303.103788886315	338.249743379746	274.491963234864	226.175177001003	255.360073522543	218.563718363747	211.516707628956	229.793684944812
"RMDN1"	539.790412877222	489.68372890959	510.830603394613	397.422096730334	458.782504972704	517.177522877178	379.746275091986	492.634622239547
"MEX3C"	118.343311995453	119.590390441793	158.972179479651	148.629402029231	109.646133263917	116.027652958532	117.072038176027	111.438409086949
"FOXL1"	140.079838688496	136.57364115542	134.596445292771	121.703785719587	86.5627367873027	130.418679682071	67.8821061692928	106.058623820682
"SCAND2P"	18.1137722442021	7.78398991041256	14.8374034181008	9.69322187147156	8.65627367873027	13.4915875533177	9.83798640134678	3.07416300929514
"ACSF3"	431.107779412009	557.6167317641	570.180217067016	261.716990529732	304.412291035348	357.97678974803	178.067553864377	297.425271149305
"TTTY14"	126.796405709414	153.556891869048	156.852550419923	233.714349567703	245.261087564024	153.804098107822	138.71560825899	150.633987455462
"C8orf59"	269.291414030471	317.728315434113	233.159196570155	328.492518977647	261.130922641696	257.239602683257	252.836250514612	218.265573659955
"RUFY1"	163.023950197819	181.154674278692	170.630139308159	179.863116948417	137.057666579896	169.094564001582	176.099956584107	189.829565823975
"BASP1"	1054.22154461256	1345.21498360857	1296.15317002409	1706.00704937899	1135.41456419345	1078.42756509519	878.532185640267	995.260274259302
"LRRC37A3"	4.83033926512055	9.19926080321484	13.7775888882364	9.69322187147156	12.9844105180954	8.09495253199062	7.87038912107742	13.0651927895044
"VSIG10"	10.8682633465212	9.19926080321484	8.47851623891473	17.2323944381717	12.9844105180954	23.3854184257507	14.7569796020202	16.9078965511233
"METRNL"	444.391212391091	324.804669898124	219.381607681919	37.6958628335005	148.599364818203	404.747626599531	295.139592040403	138.337335418281
"FAM91A1"	97.8143701186912	118.175119548991	110.220711105892	92.6241201051727	70.6929017096305	97.1394303838874	99.3636626536025	96.836134792797
"WSB2"	92.9840308535706	94.1155143713519	98.5627512773838	154.014525291159	131.286817460742	89.0444778518968	111.169246335219	100.678838554416
"TYMS"	1084.41116501956	905.06573594706	984.567698243973	864.85079586574	751.653097769745	892.24365685941	1346.82033834437	761.623885552872
"PXMP2"	780.099791316969	655.978058813859	804.399228167035	717.298418488896	654.991375023924	734.841802070704	590.279184080807	601.767409069524
"TCEANC"	18.1137722442021	24.0596051776388	12.7177743583721	22.6175177001003	12.9844105180954	13.4915875533177	7.87038912107742	7.68540752323786
"PNMA1"	35.019959672124	30.4283241952491	49.8112829036241	90.4700708004012	80.7918876681492	93.5416737030027	69.8497034495621	89.1507272695591
"TYMSOS"	41.0578837535247	29.0130533024468	33.9140649556589	33.3877642239576	18.7552596372489	26.9831751066354	24.5949660033669	29.2045485883039
"ANKLE2"	190.798400972262	189.646299635506	179.108655547074	197.095511386588	183.224459533124	188.882225746448	192.824533466397	176.764373034471
"EFCAB5"	18.1137722442021	19.1061570528308	26.4953632466085	10.7702465238573	14.4271227978838	18.8882225746448	10.8217850414815	14.6022742941519
"THAP4"	144.910177953617	119.590390441793	115.519783755213	204.634683953289	199.094294610796	138.513632214062	177.083755224242	169.847506263557
"NFATC2IP"	143.702593137336	173.37068436828	173.809582897752	171.246919729331	186.109884092701	165.496807320697	188.889338905858	186.75540281468
"SHMT1"	263.25348994907	264.655656954027	256.475116227171	240.176497482018	285.657031398099	255.440724342815	235.127874992188	282.822996855153
"DPP7"	254.800396235109	205.921914902732	294.628439302287	367.265406463534	253.917361242755	321.999222939182	268.577028756767	302.036515663248
"SEC24C"	14.4910177953617	16.2756152672263	22.2561051271512	14.0013204810145	15.8698350776722	11.6927092128753	13.7731809618855	19.9820595604184
"SMCR8"	21.7365266930425	17.6908861600285	23.3159196570155	22.6175177001003	17.3125473574605	23.3854184257507	28.5301605639057	17.6764373034471
"MTHFR"	41.0578837535247	41.0428558912662	45.5720247841667	65.6985037955295	56.2657789117468	52.1674718728284	58.044119767946	57.6405564242839
"DEAF1"	35.019959672124	41.7504913376674	34.9738794855233	59.2363558812151	49.0522175128049	43.1730801706166	63.9469116087541	53.797852662665
"MTX3"	18.1137722442021	19.813792499232	34.9738794855233	24.7715670048718	17.3125473574605	18.8882225746448	12.7893823217508	20.7506003127422
"FBXO46"	90.5688612210103	75.009357318521	95.3833076877907	62.4674298383723	69.2501894298422	57.5641068941555	64.9307102488887	53.797852662665
"ZDHHC13"	128.003990525695	129.497286691409	122.938485464264	117.395687110044	170.240049015029	113.329335447869	181.018949784781	131.420468647367
"SLC38A9"	96.606785302411	137.988912048223	119.759041874671	91.547095452787	111.088845543705	119.625409639417	95.4284680930637	102.215920059064
"POLE"	147.325347586177	147.895808297839	134.596445292771	116.318662457659	121.187831502224	102.536065405215	118.055836816161	136.800253913634
"RHOG"	439.56087312597	371.508609360599	364.576198273334	273.564261705975	473.209627770588	300.412682853874	506.656299669359	314.333167700428
"EPS8L2"	143.702593137336	123.128567673799	147.314219651144	168.015845772174	232.276677045929	169.994003171803	227.257485871111	172.921669272852
"FAM9B"	6.03792408140069	19.813792499232	12.7177743583721	16.1553697857859	20.1979719170373	12.5921483830965	7.87038912107742	3.84270376161893
"FAM210A"	368.313368965442	375.754422039006	390.011746990078	358.649209244448	429.928259376937	368.770059790684	420.082019337507	400.409731960692
"TALDO1"	1142.37523620101	1211.47188423875	1238.92318541142	1220.26893115303	1861.09884092701	1180.06419133019	1683.27947327043	1029.07606736155
"ULK1"	12.0758481628014	10.6145316960171	6.35888717918605	18.3094190905574	14.4271227978838	8.9943917022118	17.7083755224242	12.2966520371806
"RIMKLA"	13.2834329790815	0	16.9570324778295	37.6958628335005	27.4115333159792	24.2848575959719	6.88659048094274	24.5933040743611
"CLVS1"	21.7365266930425	21.9366988384354	27.5551777764729	23.694542352486	23.0833964766141	26.9831751066354	29.5139592040403	21.519141065066
"RPS6KA3"	60.3792408140069	38.9199495520628	52.9907264932171	44.1580107478149	51.9376420723816	51.2680327026073	70.8335020896968	60.7147194335791
"PUS1"	132.834329790815	149.311079190641	129.29737264345	120.626761067202	147.156652538415	143.010828065168	131.829017778047	134.494631656663
"PCNPP5"	21.7365266930425	20.5214279456331	21.1962905972868	22.6175177001003	27.4115333159792	14.3910267235389	13.7731809618855	17.6764373034471
"CHD9"	192.005985788542	167.709600797071	195.005873495039	123.857835024359	126.958680621377	125.921483830965	151.50499058074	136.800253913634
"GATD1"	97.8143701186912	113.221671424183	107.041267516299	127.088908981516	152.927501657568	107.03326125632	148.553594660336	104.521542316035
"MAN1B1"	59.1716559977267	55.1955648192891	56.1701700828101	75.391725667001	51.9376420723816	45.8713976812802	71.8173007298315	69.1686677091407
"TOP3A"	88.15369158845	95.5307852641541	96.4431222176551	77.5457749717725	100.989859585186	90.8433561923392	104.282655854276	96.0675940404732
"CASKIN2"	4.83033926512055	6.36871901761028	4.23925811945737	15.0783451334002	20.1979719170373	8.9943917022118	16.7245768822895	12.2966520371806
"ZBTB38"	43.473053386085	56.6108357120914	49.8112829036241	92.6241201051727	25.9688210361908	51.2680327026073	87.5580789719863	99.1417570497684
"DLGAP1-AS1"	30.1896204070034	31.8435950880514	40.272952134845	14.0013204810145	21.6406841968257	10.7932700426542	27.546361923771	6.91686677091407
"AC024940.2"	44.6806382023651	20.5214279456331	54.0505410230814	24.7715670048718	15.8698350776722	48.5697151919437	11.8055836816161	36.8899561115417
"TIMM22"	53.1337319163261	48.8268458016788	39.2131376049806	31.2337149191861	40.3959438340746	30.5809317875201	37.3843483251178	33.0472523499228
"MAGEF1"	214.950097297865	215.121175705947	287.209737593237	289.719631491761	209.193280569315	232.954745087286	135.764212338586	226.719521935517
"UMODL1"	62.7944104465672	107.560587852974	119.759041874671	90.4700708004012	92.3335859064562	84.5472820007909	29.5139592040403	43.038282130132
"AC021054.1"	30.1896204070034	25.4748760704411	20.1364760674225	19.3864437429431	25.9688210361908	27.8826142768566	9.83798640134678	19.9820595604184
"SAMD9L"	28.9820355907233	44.5810331232719	36.0336940153876	8.61619721908583	41.838656113863	9.89383087243298	77.7200925706396	16.1393557987995
"ZFAS1"	1719.60077838292	1919.8149660863	1602.43956915488	1809.40141600802	1936.119879476	1828.55983305966	2028.59279595771	1885.23046545025
"PAWR"	272.914168479311	268.193834186033	275.551777764729	253.100793310646	262.573634921485	277.027264428123	324.653551244444	288.971322873743
"MIEF2"	9.6606785302411	19.813792499232	15.8972179479651	15.0783451334002	11.541698238307	9.89383087243298	16.7245768822895	13.8337335418281
"NAP1L5"	43.473053386085	41.7504913376674	46.631839314031	54.9282572716722	5.77084911915351	53.0669110430496	46.2385360863299	49.1866081487223
"AL161742.1"	7.24550889768083	12.7374380352206	16.9570324778295	7.5391725667001	7.21356139894189	13.4915875533177	14.7569796020202	11.5281112848568
"CD19"	468.542908716693	502.421166944811	441.94265895343	266.025089139275	406.844862900323	467.708368515013	326.621148524713	385.038916914217
"NR2C2"	26.566865958163	16.2756152672263	18.0168470076938	17.2323944381717	11.541698238307	9.89383087243298	13.7731809618855	10.759570532533
"ACOT4"	22.9441115093226	19.1061570528308	40.272952134845	20.4634683953288	20.1979719170373	17.0893442342024	7.87038912107742	32.278711597599
"ARIH2"	390.049895658484	433.7805286439	374.114529042113	364.034332506376	356.349933107729	362.473985599135	327.604947164848	357.37144983056
"ZBTB33"	27.7744507744432	36.0894077664582	40.272952134845	47.3890847049721	24.5261087564024	32.3798101279625	50.1737306468686	27.6674670836563
"SLC25A22"	56.7564863651665	67.2253674081085	49.8112829036241	51.697183314515	79.3491753883608	46.7708368515014	105.266454494411	44.5753636347796
"RABEP2"	35.019959672124	38.2123141056617	22.2561051271512	39.849912138272	27.4115333159792	34.1786884684048	38.3681469652524	27.6674670836563
"ATOX1"	805.459072458852	759.292833988425	838.313293122694	1030.71259233314	852.642957354932	846.37225917813	952.317083650368	873.062294639821
"TBL1XR1"	766.816358337887	725.32633256117	785.322566629477	491.123241487892	607.381869790907	532.467988770938	358.102705009023	504.931274276727
"SAMD12"	38.6427141209644	31.8435950880514	42.3925811945737	15.0783451334002	24.5261087564024	21.5865400853083	35.4167510448484	51.4922304056936
"C18orf32"	192.005985788542	147.188172851438	158.972179479651	197.095511386588	181.781747253336	173.591759852688	265.625632836363	163.699180244966
"PIDD1"	62.7944104465672	43.1657622304697	51.9309119633527	42.0039614430434	92.3335859064562	53.0669110430496	78.7038912107742	49.9551489010461
"RPLP2"	13719.3710977586	12879.6727599472	12005.5789943033	16524.7892415542	18110.3672481835	15025.1313385448	22472.9123365964	14477.0021515232
"HASPIN"	26.566865958163	24.0596051776388	40.272952134845	19.3864437429431	30.2969578755559	19.787661744866	21.6435700829629	19.2135188080946
"CSTF2T"	92.9840308535706	94.823149817753	84.7851623891473	93.7011447575584	96.6617227458214	107.03326125632	56.0765224876766	84.5394827556164
"C12orf54"	35.019959672124	33.2588659808537	25.4355487167442	37.6958628335005	25.9688210361908	35.078127638626	32.4653551244444	28.4360078359801
"GBA"	80.9081826907692	70.055909193713	100.682380337112	113.087588500502	63.4793403106886	83.6478428305697	90.5094748923904	94.5305125358257
"ACAD9"	276.536922928152	352.402452307769	298.867697421744	291.873680796533	272.672620880003	361.574546428914	286.285404279191	275.137589331915
"IL17RA"	59.1716559977267	52.3650230336845	65.7085008515892	45.2350354002006	33.1823824351327	44.0725193408378	49.1899320067339	43.038282130132
"PNPLA2"	24.1516963256028	25.4748760704411	27.5551777764729	30.1566902668004	33.1823824351327	34.1786884684048	38.3681469652524	23.8247633220374
"AGTRAP"	88.15369158845	86.3315244609393	100.682380337112	165.861796467402	122.630543782012	160.999611469591	147.569796020202	194.440810337918
"CD163L1"	79.7005978744891	77.1322636577245	90.084235038469	67.8525531003009	62.0366280309003	74.6534511283579	61.9793143284847	59.1776379289315
"CD151"	8.45309371396096	10.6145316960171	6.35888717918605	19.3864437429431	17.3125473574605	14.3910267235389	19.6759728026936	24.5933040743611
"POLR2L"	1533.63271667577	1667.18911172109	1580.18346402773	1896.64041285127	2106.35992849103	1717.02937595223	1997.1112394734	1524.78485261039
"TMEM94"	15.6986026116418	9.90689624961599	18.0168470076938	24.7715670048718	30.2969578755559	17.0893442342024	34.4329524047137	28.4360078359801
"FLII"	101.437124567532	94.1155143713519	84.7851623891473	87.2389968432441	98.1044350256097	89.0444778518968	96.4122667331984	106.827164573006
"SOX12"	32.6047900395637	25.4748760704411	30.7346213660659	61.3904051859866	67.8074771500538	32.3798101279625	57.0603211278113	54.5663934149888
"HNRNPA0"	241.516963256028	244.841864454795	270.252705115407	278.949384967904	313.068564714078	265.334555215248	189.873137545993	261.303855790087
"AC025171.1"	195.628740237382	118.882754995392	161.09180853938	91.547095452787	96.6617227458214	98.0388695541086	92.4770721726597	67.6315862044931
"RPS2P2"	39.8502989372445	33.2588659808537	45.5720247841667	43.0809860954292	34.6250947149211	40.4747626599531	49.1899320067339	40.7326598731606
"CHID1"	206.497003583904	178.324132493088	188.646986315853	309.106075234704	366.448919066248	246.446332640603	364.005496849831	262.840937294735
"ZNF620"	15.6986026116418	14.1527089280228	19.0766615375581	29.0796656144147	31.7396701553443	26.9831751066354	26.5625632836363	28.4360078359801
"ZNF518A"	111.097803097773	91.9926080321484	116.579598285078	73.2376763622296	69.2501894298422	78.2512078092426	71.8173007298315	81.4653197463213
"TMEM187"	41.0578837535247	31.8435950880514	25.4355487167442	19.3864437429431	24.5261087564024	26.0837359364142	13.7731809618855	29.9730893406276
"CACYBPP2"	649.680631158714	766.369188452437	659.20463757562	565.437942502508	864.184655593239	686.27208687876	811.633878111109	684.769810320493
"SVBP"	163.023950197819	166.294329904268	160.031994009516	179.863116948417	167.354624455452	186.183908235784	143.634601459663	169.078965511233
"AP3S1"	519.261471000459	464.91648828555	468.438022200039	487.892167530735	506.392010205721	506.384252834524	452.547374461952	532.598741360384
"GRB2"	906.896197026383	923.46425755349	853.150696540795	772.226675760568	774.736494246359	783.411517262648	836.228844114476	717.817062670416
"ZBTB41"	18.1137722442021	29.720688748848	16.9570324778295	29.0796656144147	23.0833964766141	16.1899050639812	19.6759728026936	26.8989263313325
"UBE2N"	1066.29739277536	1050.13100245929	1058.75471533448	1259.04181863892	1474.45194994372	1241.22605490523	1347.80413698451	1312.66760496903
"ARL6IP6"	193.213570604822	167.001965350669	201.364760674225	137.859155505373	155.812926217145	154.703537278043	125.926225937239	199.052054851861
